run,run_short,raw_step,effective_step,metric,value
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,39,79,actor grad norm,30.734954833984375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,39,79,model1 KL,6.314533135720661
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,40,80,response length mean,448.06640625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,40,80,response clip ratio,0.013671875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,40,80,rollout correct ratio,0.61328125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,40,80,actor grad norm,32.11924743652344
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,40,80,model1 KL,7.145239939292272
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,41,81,response length mean,478.34765625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,41,81,response clip ratio,0.0
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,41,81,rollout correct ratio,0.44140625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,41,81,actor grad norm,38.211177825927734
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,41,81,model1 KL,7.81048063437144
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,42,82,response length mean,549.037109375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,42,82,response clip ratio,0.013671875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,42,82,rollout correct ratio,0.55859375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,42,82,actor grad norm,36.771881103515625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,42,82,model1 KL,9.127396396228246
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,43,83,response length mean,592.142578125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,43,83,response clip ratio,0.03125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,43,83,rollout correct ratio,0.548828125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,43,83,actor grad norm,35.984745025634766
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,43,83,model1 KL,8.96726826259068
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,44,84,response length mean,750.98828125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,44,84,response clip ratio,0.064453125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,44,84,rollout correct ratio,0.580078125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,44,84,actor grad norm,37.629066467285156
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,44,84,model1 KL,9.36485403113895
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,45,85,response length mean,764.9140625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,45,85,response clip ratio,0.05859375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,45,85,rollout correct ratio,0.5234375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,45,85,actor grad norm,38.32666015625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,45,85,model1 KL,9.994387368361155
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,46,86,response length mean,804.609375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,46,86,response clip ratio,0.046875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,46,86,rollout correct ratio,0.435546875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,46,86,actor grad norm,52.070404052734375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,46,86,model1 KL,11.111327038870918
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,47,87,response length mean,692.71875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,47,87,response clip ratio,0.0390625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,47,87,rollout correct ratio,0.603515625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,47,87,actor grad norm,39.83799743652344
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,47,87,model1 KL,11.949955865740776
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,48,88,response length mean,670.83984375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,48,88,response clip ratio,0.03125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,48,88,rollout correct ratio,0.54296875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,48,88,actor grad norm,45.252601623535156
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,48,88,model1 KL,12.781653866171837
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,49,89,response length mean,642.337890625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,49,89,response clip ratio,0.037109375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,49,89,rollout correct ratio,0.48828125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,49,89,actor grad norm,40.82505416870117
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,49,89,model1 KL,15.032709151506424
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,50,90,response length mean,521.576171875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,50,90,response clip ratio,0.01953125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,50,90,rollout correct ratio,0.623046875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,50,90,actor grad norm,36.16054916381836
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,50,90,model1 KL,16.56601446866989
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,51,91,response length mean,782.423828125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,51,91,response clip ratio,0.044921875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,51,91,rollout correct ratio,0.55859375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,51,91,actor grad norm,51.81965255737305
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,51,91,model1 KL,18.589267863167656
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,52,92,response length mean,732.828125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,52,92,response clip ratio,0.04296875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,52,92,rollout correct ratio,0.580078125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,52,92,actor grad norm,60.2677116394043
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,52,92,model1 KL,20.995169907808304
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,53,93,response length mean,789.4921875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,53,93,response clip ratio,0.04296875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,53,93,rollout correct ratio,0.58984375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,53,93,actor grad norm,51.22566223144531
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,53,93,model1 KL,22.716000424491035
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,54,94,response length mean,912.205078125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,54,94,response clip ratio,0.041015625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,54,94,rollout correct ratio,0.626953125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,54,94,actor grad norm,59.504066467285156
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,54,94,model1 KL,26.3299711227417
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,55,95,response length mean,715.728515625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,55,95,response clip ratio,0.025390625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,55,95,rollout correct ratio,0.60546875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,55,95,actor grad norm,75.4992446899414
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,55,95,model1 KL,32.40295389294624
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,56,96,response length mean,892.916015625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,56,96,response clip ratio,0.0625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,56,96,rollout correct ratio,0.509765625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,56,96,actor grad norm,70.9842300415039
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,56,96,model1 KL,37.688650488853455
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,57,97,response length mean,1086.0546875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,57,97,response clip ratio,0.076171875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,57,97,rollout correct ratio,0.490234375
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,57,97,actor grad norm,74.0395278930664
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,57,97,model1 KL,45.58107816089284
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,58,98,response length mean,1337.1953125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,58,98,response clip ratio,0.103515625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,58,98,rollout correct ratio,0.47265625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,58,98,actor grad norm,76.99333953857422
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,58,98,model1 KL,50.711078937237076
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,59,99,response length mean,1231.935546875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,59,99,response clip ratio,0.076171875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,59,99,rollout correct ratio,0.53515625
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,59,99,actor grad norm,95.15760803222656
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,59,99,model1 KL,62.97539337476095
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,60,100,response length mean,1331.794921875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,60,100,response clip ratio,0.107421875
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,60,100,rollout correct ratio,0.45703125
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,60,100,actor grad norm,99.79930877685547
Stage2 M1-only KL lambda=0.8,m1-kl-l0.8,60,100,model1 KL,72.16001382240883
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,1,41,response length mean,361.8828125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,1,41,response clip ratio,0.015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,1,41,rollout correct ratio,0.513671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,1,41,actor grad norm,26.986474990844727
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,1,41,model2 KL,0.0
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,2,42,response length mean,283.888671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,2,42,response clip ratio,0.001953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,2,42,rollout correct ratio,0.650390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,2,42,actor grad norm,23.67595863342285
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,2,42,model2 KL,0.0
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,3,43,response length mean,465.15234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,3,43,response clip ratio,0.0234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,3,43,rollout correct ratio,0.431640625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,3,43,actor grad norm,38.821041107177734
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,3,43,model2 KL,0.37355890156080324
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,4,44,response length mean,367.943359375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,4,44,response clip ratio,0.00390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,4,44,rollout correct ratio,0.525390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,4,44,actor grad norm,28.69464874267578
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,4,44,model2 KL,0.2755879381050666
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,5,45,response length mean,453.0390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,5,45,response clip ratio,0.015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,5,45,rollout correct ratio,0.453125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,5,45,actor grad norm,32.77839279174805
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,5,45,model2 KL,0.36638771050742697
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,6,46,response length mean,454.9375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,6,46,response clip ratio,0.0234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,6,46,rollout correct ratio,0.46484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,6,46,actor grad norm,32.49406814575195
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,6,46,model2 KL,0.3538587596267462
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,7,47,response length mean,363.49609375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,7,47,response clip ratio,0.013671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,7,47,rollout correct ratio,0.47265625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,7,47,actor grad norm,32.04558181762695
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,7,47,model2 KL,0.29961592160786193
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,8,48,response length mean,473.158203125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,8,48,response clip ratio,0.044921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,8,48,rollout correct ratio,0.5
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,8,48,actor grad norm,31.619586944580078
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,8,48,model2 KL,0.4013633920500676
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,9,49,response length mean,406.30859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,9,49,response clip ratio,0.02734375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,9,49,rollout correct ratio,0.55859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,9,49,actor grad norm,28.063968658447266
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,9,49,model2 KL,0.351803879874448
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,10,50,response length mean,436.40234375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,10,50,response clip ratio,0.013671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,10,50,rollout correct ratio,0.568359375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,10,50,actor grad norm,76.20222473144531
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,10,50,model2 KL,0.3550581308081746
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,11,51,response length mean,437.326171875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,11,51,response clip ratio,0.009765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,11,51,rollout correct ratio,0.49609375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,11,51,actor grad norm,32.54164123535156
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,11,51,model2 KL,0.3948497887079914
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,12,52,response length mean,332.62890625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,12,52,response clip ratio,0.005859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,12,52,rollout correct ratio,0.564453125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,12,52,actor grad norm,26.226058959960938
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,12,52,model2 KL,0.3214401204138994
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,13,53,response length mean,438.5078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,13,53,response clip ratio,0.01953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,13,53,rollout correct ratio,0.546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,13,53,actor grad norm,27.8934383392334
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,13,53,model2 KL,0.43790130658696097
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,14,54,response length mean,404.17578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,14,54,response clip ratio,0.009765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,14,54,rollout correct ratio,0.501953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,14,54,actor grad norm,29.52254295349121
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,14,54,model2 KL,0.4308237734561165
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,15,55,response length mean,399.9921875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,15,55,response clip ratio,0.0078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,15,55,rollout correct ratio,0.580078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,15,55,actor grad norm,26.640474319458008
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,15,55,model2 KL,0.49970629811286926
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,16,56,response length mean,379.16015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,16,56,response clip ratio,0.013671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,16,56,rollout correct ratio,0.548828125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,16,56,actor grad norm,29.45207405090332
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,16,56,model2 KL,0.5136401917164525
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,17,57,response length mean,346.91015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,17,57,response clip ratio,0.00390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,17,57,rollout correct ratio,0.486328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,17,57,actor grad norm,27.015716552734375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,17,57,model2 KL,0.5946590885519981
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,18,58,response length mean,581.583984375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,18,58,response clip ratio,0.046875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,18,58,rollout correct ratio,0.501953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,18,58,actor grad norm,32.44939422607422
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,18,58,model2 KL,0.8833295016416481
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,19,59,response length mean,479.693359375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,19,59,response clip ratio,0.021484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,19,59,rollout correct ratio,0.599609375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,19,59,actor grad norm,29.65355110168457
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,19,59,model2 KL,0.9965661487409047
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,20,60,response length mean,506.693359375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,20,60,response clip ratio,0.0390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,20,60,rollout correct ratio,0.439453125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,20,60,actor grad norm,31.166860580444336
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,20,60,model2 KL,1.115254385130746
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,21,61,response length mean,305.642578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,21,61,response clip ratio,0.001953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,21,61,rollout correct ratio,0.599609375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,21,61,actor grad norm,26.585086822509766
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,21,61,model2 KL,1.007739892601967
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,22,62,response length mean,399.046875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,22,62,response clip ratio,0.021484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,22,62,rollout correct ratio,0.560546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,22,62,actor grad norm,26.543302536010742
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,22,62,model2 KL,1.3791794118781884
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,23,63,response length mean,581.89453125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,23,63,response clip ratio,0.048828125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,23,63,rollout correct ratio,0.455078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,23,63,actor grad norm,38.49658966064453
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,23,63,model2 KL,1.7164309131247657
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,24,64,response length mean,538.765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,24,64,response clip ratio,0.01953125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,24,64,rollout correct ratio,0.50390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,24,64,actor grad norm,37.38042449951172
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,24,64,model2 KL,1.7523846221821648
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,25,65,response length mean,436.056640625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,25,65,response clip ratio,0.021484375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,25,65,rollout correct ratio,0.50390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,25,65,actor grad norm,30.363061904907227
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,25,65,model2 KL,1.986156380424897
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,26,66,response length mean,398.955078125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,26,66,response clip ratio,0.013671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,26,66,rollout correct ratio,0.529296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,26,66,actor grad norm,27.512792587280273
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,26,66,model2 KL,2.1549936768909297
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,27,67,response length mean,346.0625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,27,67,response clip ratio,0.00390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,27,67,rollout correct ratio,0.607421875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,27,67,actor grad norm,29.059696197509766
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,27,67,model2 KL,2.360555060207844
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,28,68,response length mean,432.642578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,28,68,response clip ratio,0.005859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,28,68,rollout correct ratio,0.587890625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,28,68,actor grad norm,31.229703903198242
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,28,68,model2 KL,2.398258291184902
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,29,69,response length mean,421.638671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,29,69,response clip ratio,0.005859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,29,69,rollout correct ratio,0.5390625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,29,69,actor grad norm,40.52947235107422
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,29,69,model2 KL,2.83955929428339
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,30,70,response length mean,506.67578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,30,70,response clip ratio,0.017578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,30,70,rollout correct ratio,0.634765625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,30,70,actor grad norm,28.97297477722168
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,30,70,model2 KL,2.8967423822198595
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,31,71,response length mean,636.20703125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,31,71,response clip ratio,0.04296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,31,71,rollout correct ratio,0.638671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,31,71,actor grad norm,30.178104400634766
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,31,71,model2 KL,3.833442907780409
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,32,72,response length mean,358.20703125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,32,72,response clip ratio,0.0
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,32,72,rollout correct ratio,0.6015625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,32,72,actor grad norm,30.783245086669922
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,32,72,model2 KL,3.451775652666887
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,33,73,response length mean,523.63671875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,33,73,response clip ratio,0.029296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,33,73,rollout correct ratio,0.529296875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,33,73,actor grad norm,29.448244094848633
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,33,73,model2 KL,3.419025120990617
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,34,74,response length mean,422.111328125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,34,74,response clip ratio,0.005859375
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,34,74,rollout correct ratio,0.619140625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,34,74,actor grad norm,29.44070816040039
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,34,74,model2 KL,3.8558490773042045
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,35,75,response length mean,529.4140625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,35,75,response clip ratio,0.017578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,35,75,rollout correct ratio,0.556640625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,35,75,actor grad norm,36.36852264404297
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,35,75,model2 KL,4.009083918162754
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,36,76,response length mean,478.0546875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,36,76,response clip ratio,0.017578125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,36,76,rollout correct ratio,0.62890625
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,36,76,actor grad norm,26.06852149963379
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,36,76,model2 KL,4.276982145650046
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,37,77,response length mean,564.748046875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,37,77,response clip ratio,0.033203125
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,37,77,rollout correct ratio,0.576171875
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,37,77,actor grad norm,28.296140670776367
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,37,77,model2 KL,5.014145829847881
Stage2 M2-only KL lambda=0.8,m2-kl-l0.8,38,78,response length mean,376.69921875
